MANAGEMENT_TYPE_USE,MANAGEMENT_STATUS_USE,JURISDICTION,JURISDICTIONAL_WATERS,FMP,SECTOR_USE,SUBSECTOR,REGION,ZONE_USE,SPP_NAME,CLUSTER
CLOSURE,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,POTS AND TRAPS,GULF OF MEXICO,HAPC - STETSON BANK,ALL,2747
CLOSURE,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,BOTTOM TRAWL,GULF OF MEXICO,HAPC - STETSON BANK,ALL,2748
CLOSURE,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BUOY GEAR,GULF OF MEXICO,WEST AND EAST FLOWER GARDEN BANKS HAPC,ALL,2749
CLOSURE,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BOTTOM LONGLINE,GULF OF MEXICO,HAPC - PULLEY RIDGE,ALL,2750
CLOSURE,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BOTTOM TRAWL,GULF OF MEXICO,HAPC - PULLEY RIDGE,ALL,2751
CLOSURE,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BUOY GEAR,GULF OF MEXICO,HAPC - PULLEY RIDGE,ALL,2752
CLOSURE,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,POTS AND TRAPS,GULF OF MEXICO,HAPC - PULLEY RIDGE,ALL,2753
CLOSURE,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BOTTOM LONGLINE,GULF OF MEXICO,HAPC - STETSON BANK,ALL,2754
CLOSURE,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BOTTOM TRAWL,GULF OF MEXICO,HAPC - STETSON BANK,ALL,2755
CLOSURE,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BUOY GEAR,GULF OF MEXICO,HAPC - STETSON BANK,ALL,2756
CLOSURE,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,POTS AND TRAPS,GULF OF MEXICO,HAPC - STETSON BANK,ALL,2757
CLOSURE,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BOTTOM LONGLINE,GULF OF MEXICO,HAPC - MCGRAIL BANK,ALL,2758
CLOSURE,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BOTTOM TRAWL,GULF OF MEXICO,HAPC - MCGRAIL BANK,ALL,2759
CLOSURE,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BUOY GEAR,GULF OF MEXICO,HAPC - MCGRAIL BANK,ALL,2760
CLOSURE,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,POTS AND TRAPS,GULF OF MEXICO,HAPC - MCGRAIL BANK,ALL,2761
HARVEST METHOD,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BOTTOM TRAWL,GULF OF MEXICO,ALL,ALL,2762
BRD REQUIREMENT,ONCE,FEDERAL,EEZ,SHRIMP FISHERY OF THE SOUTH ATLANTIC,RECREATIONAL,TRAWL,SOUTH ATLANTIC,ALL,"SHRIMP, ROCK",2763
BRD REQUIREMENT,ONCE,FEDERAL,EEZ,SHRIMP FISHERY OF THE SOUTH ATLANTIC,COMMERCIAL,TRAWL,SOUTH ATLANTIC,ALL,"SHRIMP, ROCK",2764
PROHIBITED GEAR,ONCE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,TRAWL,SOUTH ATLANTIC,SMZ - (E)(1)(I) THROUGH (E)(1)(XVIII) AND (E)(1)(XXII) THROUGH (E)(1)(XXXIX),ALL,2765
PROHIBITED GEAR,ONCE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,GILLNET,SOUTH ATLANTIC,SMZ - (E)(1)(I) THROUGH (E)(1)(XVIII) AND (E)(1)(XXII) THROUGH (E)(1)(XXXIX),ALL,2766
PROHIBITED GEAR,ONCE,FEDERAL,EEZ,QUEEN CONCH RESOURCES OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,DIVING,CARIBBEAN,ALL,"CONCH, QUEEN",2767
PROHIBITED GEAR,ONCE,FEDERAL,EEZ,QUEEN CONCH RESOURCES OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,DIVING,CARIBBEAN,ALL,"CONCH, QUEEN",2768
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,BOTTOM LONGLINE,SOUTH ATLANTIC,ALL,ALL,2769
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SPEARFISHING,SOUTH ATLANTIC,ALL,ALL,2770
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,HOOK AND LINE,SOUTH ATLANTIC,ALL,ALL,2771
TRAP SPECIFICATIONS,ONCE,FEDERAL,EEZ,GOLDEN CRAB FISHERY OF THE SOUTH ATLANTIC,COMMERCIAL,GOLDEN CRAB TRAP,SOUTH ATLANTIC,ALL,ALL,2772
FISHING SEASON,ONCE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,"GROUPER, SNOWY",2773
PERMIT MORATORIUM,ONCE,FEDERAL,EEZ,REEF FISH RESOURCES OF THE GULF OF MEXICO,COMMERCIAL,ALL,GULF OF MEXICO,ALL,ALL,2774
PERMIT MORATORIUM,ONCE,FEDERAL,EEZ,REEF FISH RESOURCES OF THE GULF OF MEXICO,COMMERCIAL,FISH TRAPS,GULF OF MEXICO,ALL,ALL,2775
FISHING SEASON,ONCE,FEDERAL,EEZ,REEF FISH RESOURCES OF THE GULF OF MEXICO,RECREATIONAL,ALL,GULF OF MEXICO,ALL,"SNAPPER, RED",2776
ALLOWABLE SPECIES,ONCE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SEA BASS POT/TRAP,SOUTH ATLANTIC,NORTH OF CAPE CANAVERAL - OFF OF NORTH CAROLINA AND SOUTH CAROLINA,ALL,2777
SEA BASS POT/TRAP SPECIFICATIONS,ONCE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SEA BASS POT/TRAP,SOUTH ATLANTIC,NORTH OF CAPE CANAVERAL - OFF OF NORTH CAROLINA AND SOUTH CAROLINA,ALL,2778
PERMIT MORATORIUM,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,"MACKEREL, KING",2779
PERMITTED AND AUTHORIZED GEAR,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,TRAWL,GULF OF MEXICO,TORTUGAS SHRIMP SANCTUARY,ALL,2780
PERMITTED AND AUTHORIZED GEAR,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,TRAWL,GULF OF MEXICO,TORTUGAS SHRIMP SANCTUARY,ALL,2781
HARVEST METHOD,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,RECREATIONAL,LOBSTER TRAPS,GULF OF MEXICO,OFF THE GULF STATES OTHER THAN FLORIDA,"LOBSTER, CARIBBEAN SPINY",2782
HARVEST METHOD,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,LOBSTER TRAPS,GULF OF MEXICO,OFF THE GULF STATES OTHER THAN FLORIDA,"LOBSTER, CARIBBEAN SPINY",2783
CLOSURE,ONCE,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA,ALL,2784
CLOSURE,ONCE,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA,ALL,2785
ALLOWABLE SPECIES,ONCE,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA -  BEYOND THE 100-FATHOM DEPTH CONTOUR,"SHRIMP, ROYAL RED",2786
ALLOWABLE SPECIES,ONCE,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA -  BEYOND THE 100-FATHOM DEPTH CONTOUR,"SHRIMP, ROYAL RED",2787
PERMITTED AND AUTHORIZED GEAR,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA -  BEYOND THE 100-FATHOM DEPTH CONTOUR,"SHRIMP, ROYAL RED",2788
PERMITTED AND AUTHORIZED GEAR,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA -  BEYOND THE 100-FATHOM DEPTH CONTOUR,"SHRIMP, ROYAL RED",2789
CLOSURE,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA,ALL,2790
CLOSURE,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA,ALL,2791
ALLOWABLE SPECIES,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA -  BEYOND THE 100-FATHOM DEPTH CONTOUR,"SHRIMP, ROYAL RED",2792
ALLOWABLE SPECIES,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA -  BEYOND THE 100-FATHOM DEPTH CONTOUR,"SHRIMP, ROYAL RED",2793
FISHING SEASON,ONCE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,ALL,SOUTH ATLANTIC,ALL,"SNAPPER, RED",2794
BRD REQUIREMENT,ONCE,FEDERAL,EEZ,SHRIMP FISHERY OF THE SOUTH ATLANTIC,RECREATIONAL,TRAWL,SOUTH ATLANTIC,ALL,ALL,2795
BRD REQUIREMENT,ONCE,FEDERAL,EEZ,SHRIMP FISHERY OF THE SOUTH ATLANTIC,COMMERCIAL,TRAWL,SOUTH ATLANTIC,ALL,ALL,2796
CLOSURE,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,TRAWL,GULF OF MEXICO,SHRIMP/STONE CRAB SEPARATION ZONES,ALL,2797
CLOSURE,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,TRAWL,GULF OF MEXICO,SHRIMP/STONE CRAB SEPARATION ZONES,ALL,2798
CLOSURE,SEASONAL,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,PELAGIC LONGLINE,SOUTH ATLANTIC,CHARLESTON BUMP CLOSED AREA,WAHOO,2799
CLOSURE,SEASONAL,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,PELAGIC LONGLINE,SOUTH ATLANTIC,CHARLESTON BUMP CLOSED AREA,WAHOO,2800
HARVEST METHOD,SEASONAL,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,RECREATIONAL,LOBSTER TRAPS,SOUTH ATLANTIC,ALL,"LOBSTER, CARIBBEAN SPINY",2801
HARVEST METHOD,SEASONAL,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,LOBSTER TRAPS,SOUTH ATLANTIC,ALL,"LOBSTER, CARIBBEAN SPINY",2802
HARVEST METHOD,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,RECREATIONAL,LOBSTER TRAPS,GULF OF MEXICO,ALL,"LOBSTER, CARIBBEAN SPINY",2803
HARVEST METHOD,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,LOBSTER TRAPS,GULF OF MEXICO,ALL,"LOBSTER, CARIBBEAN SPINY",2804
HARVEST METHOD,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,RECREATIONAL,LOBSTER TRAPS,SOUTH ATLANTIC,ALL,"LOBSTER, CARIBBEAN SPINY",2805
HARVEST METHOD,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,LOBSTER TRAPS,SOUTH ATLANTIC,ALL,"LOBSTER, CARIBBEAN SPINY",2806
CLOSURE,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,TRAP,GULF OF MEXICO,SHRIMP/STONE CRAB SEPARATION ZONES - ZONE IV,ALL,2807
CLOSURE,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,TRAWL,GULF OF MEXICO,SHRIMP/STONE CRAB SEPARATION ZONES - ZONE IV,ALL,2808
CLOSURE,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,TRAP,GULF OF MEXICO,SHRIMP/STONE CRAB SEPARATION ZONES - ZONE IV,ALL,2809
CLOSURE,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,TRAWL,GULF OF MEXICO,SHRIMP/STONE CRAB SEPARATION ZONES - ZONE IV,ALL,2810
FISHING SEASON,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,LOBSTER TRAPS,SOUTH ATLANTIC,ALL,"LOBSTER, CARIBBEAN SPINY",2811
FISHING SEASON,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,NON-TRAP,SOUTH ATLANTIC,ALL,"LOBSTER, CARIBBEAN SPINY",2812
FISHING SEASON,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,LOBSTER TRAPS,GULF OF MEXICO,ALL,"LOBSTER, CARIBBEAN SPINY",2813
FISHING SEASON,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,NON-TRAP,GULF OF MEXICO,ALL,"LOBSTER, CARIBBEAN SPINY",2814
CLOSURE,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,TRAP,GULF OF MEXICO,SHRIMP/STONE CRAB SEPARATION ZONES - ZONE V,ALL,2815
CLOSURE,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,TRAWL,GULF OF MEXICO,SHRIMP/STONE CRAB SEPARATION ZONES - ZONE V,ALL,2816
CLOSURE,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,TRAP,GULF OF MEXICO,SHRIMP/STONE CRAB SEPARATION ZONES - ZONE V,ALL,2817
CLOSURE,SEASONAL,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,TRAWL,GULF OF MEXICO,SHRIMP/STONE CRAB SEPARATION ZONES - ZONE V,ALL,2818
CLOSURE,ONCE,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,TRAWL,GULF OF MEXICO,TORTUGAS SHRIMP SANCTUARY,ALL,2819
CLOSURE,ONCE,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,TRAWL,GULF OF MEXICO,TORTUGAS SHRIMP SANCTUARY,ALL,2820
PERMIT MORATORIUM,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ALL,GULF OF MEXICO,ALL,"MACKEREL, KING",2821
GILLNET SPECIFICATIONS,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GILLNET,SOUTH ATLANTIC,ALL,"MACKEREL, KING",2822
GILLNET SPECIFICATIONS,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GILLNET,SOUTH ATLANTIC,ALL,"MACKEREL, SPANISH",2823
PROHIBITED GEAR,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,LONG GILLNET,GULF OF MEXICO,ALL,"TUNNY, LITTLE",2824
PROHIBITED GEAR,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,DRIFT GILLNET,GULF OF MEXICO,ALL,"TUNNY, LITTLE",2825
PROHIBITED GEAR,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,LONG GILLNET,GULF OF MEXICO,ALL,"TUNNY, LITTLE",2826
PROHIBITED GEAR,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,DRIFT GILLNET,GULF OF MEXICO,ALL,"TUNNY, LITTLE",2827
PROHIBITED GEAR,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,LONG GILLNET,GULF OF MEXICO,ALL,DOLPHIN,2828
PROHIBITED GEAR,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,DRIFT GILLNET,GULF OF MEXICO,ALL,DOLPHIN,2829
PROHIBITED GEAR,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,LONG GILLNET,GULF OF MEXICO,ALL,DOLPHIN,2830
PROHIBITED GEAR,ONCE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,DRIFT GILLNET,GULF OF MEXICO,ALL,DOLPHIN,2831
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,PELAGIC LONGLINE,SOUTH ATLANTIC,ALL,WAHOO,2832
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,ROD AND REEL,SOUTH ATLANTIC,ALL,WAHOO,2833
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,SPEARFISHING,SOUTH ATLANTIC,ALL,WAHOO,2834
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,HANDLINE,SOUTH ATLANTIC,ALL,WAHOO,2835
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,BANDIT GEAR,SOUTH ATLANTIC,ALL,WAHOO,2836
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,AUTOMATIC REEL,SOUTH ATLANTIC,ALL,WAHOO,2837
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,PELAGIC LONGLINE,SOUTH ATLANTIC,ALL,WAHOO,2838
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,ROD AND REEL,SOUTH ATLANTIC,ALL,WAHOO,2839
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,SPEARFISHING,SOUTH ATLANTIC,ALL,WAHOO,2840
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,HANDLINE,SOUTH ATLANTIC,ALL,WAHOO,2841
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,BANDIT GEAR,SOUTH ATLANTIC,ALL,WAHOO,2842
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,AUTOMATIC REEL,SOUTH ATLANTIC,ALL,WAHOO,2843
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,POWERHEAD,SOUTH ATLANTIC,ALL,WAHOO,2844
ALLOWABLE SPECIES,ONCE,FEDERAL,EEZ,REEF FISH RESOURCES OF THE GULF OF MEXICO,RECREATIONAL,HEADBOAT,GULF OF MEXICO,ALL,"SNAPPER, RED",2845
FISHING SEASON,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,RECREATIONAL,LOBSTER TRAPS,SOUTH ATLANTIC,OFF FLORIDA,"LOBSTER, CARIBBEAN SPINY",2846
FISHING SEASON,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,RECREATIONAL,BULLY NET,SOUTH ATLANTIC,OFF FLORIDA,"LOBSTER, CARIBBEAN SPINY",2847
FISHING SEASON,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,RECREATIONAL,HOOP NET,SOUTH ATLANTIC,OFF FLORIDA,"LOBSTER, CARIBBEAN SPINY",2848
FISHING SEASON,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,RECREATIONAL,DIVING,SOUTH ATLANTIC,OFF FLORIDA,"LOBSTER, CARIBBEAN SPINY",2849
FISHING SEASON,ONCE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,LOBSTER TRAPS,SOUTH ATLANTIC,OFF FLORIDA,"LOBSTER, CARIBBEAN SPINY",2850
FISHING SEASON,ONCE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,"SNAPPER, RED",2851
PROHIBITED GEAR,ONCE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,BOTTOM LONGLINE,SOUTH ATLANTIC,ALL,WRECKFISH,2852
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,BANDIT GEAR,NORTH ATLANTIC,ALL,WAHOO,2853
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,AUTOMATIC REEL,NORTH ATLANTIC,ALL,WAHOO,2854
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,PELAGIC LONGLINE,NORTH ATLANTIC,ALL,WAHOO,2855
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,ROD AND REEL,NORTH ATLANTIC,ALL,WAHOO,2856
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,SPEARFISHING,NORTH ATLANTIC,ALL,WAHOO,2857
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,HANDLINE,NORTH ATLANTIC,ALL,WAHOO,2858
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,BANDIT GEAR,NORTH ATLANTIC,ALL,WAHOO,2859
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,AUTOMATIC REEL,NORTH ATLANTIC,ALL,WAHOO,2860
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,POWERHEAD,NORTH ATLANTIC,ALL,WAHOO,2861
PERMITTED AND AUTHORIZED GEAR,ONCE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,PELAGIC LONGLINE,NORTH ATLANTIC,ALL,WAHOO,2862
